UserName,Handle,Timestamp,Text,Label,Text_Lower,Text_Cleaning,Text_Token,Text_Token_Stop,Text_Token_Stop_Stem
Loli,@Anggita_lung,06/12/2022 07:47,"BLT BBM dialihkan fungsinya agar tepat sasaran.
Bantuan diberikan kepada masyarakat yang kurang mampu untuk menambah daya beli masyarakat ekonomi lemah. 
Pemberian BLT sudah tepat untuk menopang perekonomian masyarakat rentan dalam menghadapi krisis Global.",positive,"blt bbm dialihkan fungsinya agar tepat sasaran.
bantuan diberikan kepada masyarakat yang kurang mampu untuk menambah daya beli masyarakat ekonomi lemah. 
pemberian blt sudah tepat untuk menopang perekonomian masyarakat rentan dalam menghadapi krisis global.",blt bbm dialihkan fungsinya agar tepat sasaran bantuan diberikan kepada masyarakat yang kurang mampu untuk menambah daya beli masyarakat ekonomi lemah pemberian blt sudah tepat untuk menopang perekonomian masyarakat rentan dalam menghadapi krisis global,"['blt', 'bbm', 'dialihkan', 'fungsinya', 'agar', 'tepat', 'sasaran', 'bantuan', 'diberikan', 'kepada', 'masyarakat', 'yang', 'kurang', 'mampu', 'untuk', 'menambah', 'daya', 'beli', 'masyarakat', 'ekonomi', 'lemah', 'pemberian', 'blt', 'sudah', 'tepat', 'untuk', 'menopang', 'perekonomian', 'masyarakat', 'rentan', 'dalam', 'menghadapi', 'krisis', 'global']","['blt', 'bbm', 'dialihkan', 'fungsinya', 'sasaran', 'bantuan', 'masyarakat', 'menambah', 'daya', 'beli', 'masyarakat', 'ekonomi', 'lemah', 'pemberian', 'blt', 'menopang', 'perekonomian', 'masyarakat', 'rentan', 'menghadapi', 'krisis', 'global']","['blt', 'bbm', 'alih', 'fungsi', 'sasar', 'bantu', 'masyarakat', 'tambah', 'daya', 'beli', 'masyarakat', 'ekonomi', 'lemah', 'beri', 'blt', 'topang', 'ekonomi', 'masyarakat', 'rentan', 'hadap', 'krisis', 'global']"
Papa Baik,@PapaBaik_,06/12/2022 07:46,"Tabik Pun
Bupati Pesawaran H. Dendi Ramadhona,http://K.ST.M.Tr.I.P diwakili oleh Ketua TP. PKK Kab.Pesawaran Hj. Nanda Indira Dendi,http://SE.MM hadiri acara Pendistribusian Bantuan Sosial Pangan (Beras Premium) Dampak Inflasi Pasca Kenaikan BBM Bersubsidi.",neutral,"tabik pun
bupati pesawaran h. dendi ramadhona,http://k.st.m.tr.i.p diwakili oleh ketua tp. pkk kab.pesawaran hj. nanda indira dendi,http://se.mm hadiri acara pendistribusian bantuan sosial pangan (beras premium) dampak inflasi pasca kenaikan bbm bersubsidi.",tabik pun bupati pesawaran  dendi ramadhona diwakili oleh ketua tp pkk kab pesawaran hj nanda indira dendi hadiri acara pendistribusian bantuan sosial pangan beras premium dampak inflasi pasca kenaikan bbm bersubsidi,"['tabik', 'pun', 'bupati', 'pesawaran', 'dendi', 'ramadhona', 'diwakili', 'oleh', 'ketua', 'tp', 'pkk', 'kab', 'pesawaran', 'hj', 'nanda', 'indira', 'dendi', 'hadiri', 'acara', 'pendistribusian', 'bantuan', 'sosial', 'pangan', 'beras', 'premium', 'dampak', 'inflasi', 'pasca', 'kenaikan', 'bbm', 'bersubsidi']","['tabik', 'bupati', 'pesawaran', 'dendi', 'ramadhona', 'diwakili', 'ketua', 'pkk', 'kab', 'pesawaran', 'hj', 'nanda', 'indira', 'dendi', 'hadiri', 'acara', 'pendistribusian', 'bantuan', 'sosial', 'pangan', 'beras', 'premium', 'dampak', 'inflasi', 'pasca', 'kenaikan', 'bbm', 'bersubsidi']","['tabik', 'bupati', 'sawar', 'dendi', 'ramadhona', 'wakil', 'ketua', 'pkk', 'kab', 'sawar', 'hj', 'nanda', 'indira', 'dendi', 'hadir', 'acara', 'distribusi', 'bantu', 'sosial', 'pangan', 'beras', 'premium', 'dampak', 'inflasi', 'pasca', 'naik', 'bbm', 'subsidi']"
Dewi Pesawaran,@DeniPutraLpg,06/12/2022 07:35,"Tabik Pun
Bupati Pesawaran H. Dendi Ramadhona,http://K.ST.M.Tr.I.P diwakili oleh Ketua TP. PKK Kab.Pesawaran Hj. Nanda Indira Dendi,http://SE.MM hadiri acara Pendistribusian Bantuan Sosial Pangan (Beras Premium) Dampak Inflasi Pasca Kenaikan BBM Bersubsidi.",neutral,"tabik pun
bupati pesawaran h. dendi ramadhona,http://k.st.m.tr.i.p diwakili oleh ketua tp. pkk kab.pesawaran hj. nanda indira dendi,http://se.mm hadiri acara pendistribusian bantuan sosial pangan (beras premium) dampak inflasi pasca kenaikan bbm bersubsidi.",tabik pun bupati pesawaran  dendi ramadhona diwakili oleh ketua tp pkk kab pesawaran hj nanda indira dendi hadiri acara pendistribusian bantuan sosial pangan beras premium dampak inflasi pasca kenaikan bbm bersubsidi,"['tabik', 'pun', 'bupati', 'pesawaran', 'dendi', 'ramadhona', 'diwakili', 'oleh', 'ketua', 'tp', 'pkk', 'kab', 'pesawaran', 'hj', 'nanda', 'indira', 'dendi', 'hadiri', 'acara', 'pendistribusian', 'bantuan', 'sosial', 'pangan', 'beras', 'premium', 'dampak', 'inflasi', 'pasca', 'kenaikan', 'bbm', 'bersubsidi']","['tabik', 'bupati', 'pesawaran', 'dendi', 'ramadhona', 'diwakili', 'ketua', 'pkk', 'kab', 'pesawaran', 'hj', 'nanda', 'indira', 'dendi', 'hadiri', 'acara', 'pendistribusian', 'bantuan', 'sosial', 'pangan', 'beras', 'premium', 'dampak', 'inflasi', 'pasca', 'kenaikan', 'bbm', 'bersubsidi']","['tabik', 'bupati', 'sawar', 'dendi', 'ramadhona', 'wakil', 'ketua', 'pkk', 'kab', 'sawar', 'hj', 'nanda', 'indira', 'dendi', 'hadir', 'acara', 'distribusi', 'bantu', 'sosial', 'pangan', 'beras', 'premium', 'dampak', 'inflasi', 'pasca', 'naik', 'bbm', 'subsidi']"
Azzam Mujahid Izzulhaq,@AzzamIzzulhaq,06/12/2022 06:31,"Tahun 2023 nanti ada berita:

""Jumlah warga yg pindah ke Kereta Api Cepat Jakarta Bandung naik signifikan.""

Dan sebagaimana pindah tv digital,  premium ke pertalite, pertalite ke pertamax, kita juga sudah sama-sama tahu alasannya ",neutral,"tahun 2023 nanti ada berita:

""jumlah warga yg pindah ke kereta api cepat jakarta bandung naik signifikan.""

dan sebagaimana pindah tv digital,  premium ke pertalite, pertalite ke pertamax, kita juga sudah sama-sama tahu alasannya ",tahun nanti ada berita jumlah warga yg pindah ke kereta api cepat jakarta bandung naik signifikan dan sebagaimana pindah tv digital premium ke pertalite pertalite ke pertamax kita juga sudah sama sama tahu alasannya,"['tahun', 'nanti', 'ada', 'berita', 'jumlah', 'warga', 'yg', 'pindah', 'ke', 'kereta', 'api', 'cepat', 'jakarta', 'bandung', 'naik', 'signifikan', 'dan', 'sebagaimana', 'pindah', 'tv', 'digital', 'premium', 'ke', 'pertalite', 'pertalite', 'ke', 'pertamax', 'kita', 'juga', 'sudah', 'sama', 'sama', 'tahu', 'alasannya']","['berita', 'warga', 'pindah', 'kereta', 'api', 'cepat', 'jakarta', 'bandung', 'signifikan', 'pindah', 'tv', 'digital', 'premium', 'pertalite', 'pertalite', 'pertamax', 'alasannya']","['berita', 'warga', 'pindah', 'kereta', 'api', 'cepat', 'jakarta', 'bandung', 'signifikan', 'pindah', 'tv', 'digital', 'premium', 'pertalite', 'pertalite', 'pertamax', 'alas']"
JM.,@Jcaemin,05/12/2022 22:11,"Sahabat yang ku percaya cuma sahabat otan di trans tv  sorry to say jaman sekarang teknologi udah canggih dan pertalite harganya naik, gimana kalau ternyata yang paling special adalah yang chatnya di hapus? Bukan di pinned? ",neutral,"sahabat yang ku percaya cuma sahabat otan di trans tv  sorry to say jaman sekarang teknologi udah canggih dan pertalite harganya naik, gimana kalau ternyata yang paling special adalah yang chatnya di hapus? bukan di pinned? ",sahabat yang ku percaya cuma sahabat otan di trans tv sorry to say jaman sekarang teknologi udah canggih dan pertalite harganya naik gimana kalau ternyata yang paling special adalah yang chatnya di hapus bukan di pinned,"['sahabat', 'yang', 'ku', 'percaya', 'cuma', 'sahabat', 'otan', 'di', 'trans', 'tv', 'sorry', 'to', 'say', 'jaman', 'sekarang', 'teknologi', 'udah', 'canggih', 'dan', 'pertalite', 'harganya', 'naik', 'gimana', 'kalau', 'ternyata', 'yang', 'paling', 'special', 'adalah', 'yang', 'chatnya', 'di', 'hapus', 'bukan', 'di', 'pinned']","['sahabat', 'ku', 'percaya', 'sahabat', 'otan', 'trans', 'tv', 'sorry', 'jaman', 'teknologi', 'canggih', 'pertalite', 'harganya', 'special', 'chatnya', 'hapus', 'pinned']","['sahabat', 'ku', 'percaya', 'sahabat', 'otan', 'trans', 'tv', 'sorry', 'jaman', 'teknologi', 'canggih', 'pertalite', 'harga', 'special', 'chatnya', 'hapus', 'pinned']"
Negaraku Indonesia,@SrikayaNona,05/12/2022 21:51,"negara kaya, duitnya diembat sama kadrun gurun Gobi sehingga rakyatnya harus bayar listrik mahal, BBM mahal, elpiji, BPJS, Ppn naik 11%, dollar 15.400. Vivo jual BBM lebih murah dari Pertalite ...eh disuruh naikin oleh pemerintah. Kurang baik apalagi rezim ini sama rakyatnya ",negative,"negara kaya, duitnya diembat sama kadrun gurun gobi sehingga rakyatnya harus bayar listrik mahal, bbm mahal, elpiji, bpjs, ppn naik 11%, dollar 15.400. vivo jual bbm lebih murah dari pertalite ...eh disuruh naikin oleh pemerintah. kurang baik apalagi rezim ini sama rakyatnya ",negara kaya duitnya diembat sama kadrun gurun gobi sehingga rakyatnya harus bayar listrik mahal bbm mahal elpiji bpjs ppn naik dollar vivo jual bbm lebih murah dari pertalite eh disuruh naikin oleh pemerintah kurang baik apalagi rezim ini sama rakyatnya,"['negara', 'kaya', 'duitnya', 'diembat', 'sama', 'kadrun', 'gurun', 'gobi', 'sehingga', 'rakyatnya', 'harus', 'bayar', 'listrik', 'mahal', 'bbm', 'mahal', 'elpiji', 'bpjs', 'ppn', 'naik', 'dollar', 'vivo', 'jual', 'bbm', 'lebih', 'murah', 'dari', 'pertalite', 'eh', 'disuruh', 'naikin', 'oleh', 'pemerintah', 'kurang', 'baik', 'apalagi', 'rezim', 'ini', 'sama', 'rakyatnya']","['negara', 'kaya', 'duitnya', 'diembat', 'kadrun', 'gurun', 'gobi', 'rakyatnya', 'bayar', 'listrik', 'mahal', 'bbm', 'mahal', 'elpiji', 'bpjs', 'ppn', 'dollar', 'vivo', 'jual', 'bbm', 'murah', 'pertalite', 'disuruh', 'naikin', 'pemerintah', 'rezim', 'rakyatnya']","['negara', 'kaya', 'duit', 'embat', 'kadrun', 'gurun', 'gob', 'rakyat', 'bayar', 'listrik', 'mahal', 'bbm', 'mahal', 'elpiji', 'bpjs', 'ppn', 'dollar', 'vivo', 'jual', 'bbm', 'murah', 'pertalite', 'suruh', 'naikin', 'perintah', 'rezim', 'rakyat']"
muku,@Hendrimuku,05/12/2022 21:38,"Berita macam apa ini 
Sama aja kyk premium dihapus terus bikin berita..penjualan pertalite naik tajam,apa sebabnya ",negative,"berita macam apa ini 
sama aja kyk premium dihapus terus bikin berita..penjualan pertalite naik tajam,apa sebabnya ",berita macam apa ini sama aja kyk premium dihapus terus bikin berita penjualan pertalite naik tajam apa sebabnya,"['berita', 'macam', 'apa', 'ini', 'sama', 'aja', 'kyk', 'premium', 'dihapus', 'terus', 'bikin', 'berita', 'penjualan', 'pertalite', 'naik', 'tajam', 'apa', 'sebabnya']","['berita', 'kyk', 'premium', 'dihapus', 'berita', 'penjualan', 'pertalite', 'tajam']","['berita', 'kyk', 'premium', 'hapus', 'berita', 'jual', 'pertalite', 'tajam']"
jochie || tmsd,@7chill_co,05/12/2022 20:24,ini antrean pertalite terpendek yang gue dapetin habis bbm naik ituu wkwk,positive,ini antrean pertalite terpendek yang gue dapetin habis bbm naik ituu wkwk,ini antrean pertalite terpendek yang gue dapetin habis bbm naik ituu wkwk,"['ini', 'antrean', 'pertalite', 'terpendek', 'yang', 'gue', 'dapetin', 'habis', 'bbm', 'naik', 'ituu', 'wkwk']","['antrean', 'pertalite', 'terpendek', 'gue', 'dapetin', 'habis', 'bbm', 'ituu']","['antre', 'pertalite', 'pendek', 'gue', 'dapetin', 'habis', 'bbm', 'ituu']"
Yul,@CakYulius,05/12/2022 19:07,"Pemakaian pertalite naik drastis, apa sebabnya  ?",neutral,"pemakaian pertalite naik drastis, apa sebabnya  ?",pemakaian pertalite naik drastis apa sebabnya,"['pemakaian', 'pertalite', 'naik', 'drastis', 'apa', 'sebabnya']","['pemakaian', 'pertalite', 'drastis']","['pakai', 'pertalite', 'drastis']"
momo,@momolulubgt,05/12/2022 18:08,Kenaikan harga BBM bersubsidi terkena dampak atas pelaku UMKM namun optimistis bisnisnya dpt lebih ekspansif pd kuartal IV-2022. #KinerjaBRIQ3,neutral,kenaikan harga bbm bersubsidi terkena dampak atas pelaku umkm namun optimistis bisnisnya dpt lebih ekspansif pd kuartal iv-2022. #kinerjabriq3,kenaikan harga bbm bersubsidi terkena dampak atas pelaku umkm namun optimistis bisnisnya dpt lebih ekspansif pd kuartal iv,"['kenaikan', 'harga', 'bbm', 'bersubsidi', 'terkena', 'dampak', 'atas', 'pelaku', 'umkm', 'namun', 'optimistis', 'bisnisnya', 'dpt', 'lebih', 'ekspansif', 'pd', 'kuartal', 'iv']","['kenaikan', 'harga', 'bbm', 'bersubsidi', 'terkena', 'dampak', 'pelaku', 'umkm', 'optimistis', 'bisnisnya', 'ekspansif', 'kuartal', 'iv']","['naik', 'harga', 'bbm', 'subsidi', 'kena', 'dampak', 'laku', 'umkm', 'optimistis', 'bisnis', 'ekspansif', 'kuartal', 'iv']"
Riani,@SaviraFajriani,05/12/2022 13:00,BLT bukti dukungan pemerintah untuk minimalisir dampak Kenaikan BBM. BLT BBM efektif bantu masyarakat. #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan,positive,blt bukti dukungan pemerintah untuk minimalisir dampak kenaikan bbm. blt bbm efektif bantu masyarakat. #bltbbmbantumasyarakat #bansosbbmringankanrakyat #kpmpenyaluranblttepatsasaran #sukseskankebijakanpemerintah #subsidiberkeadilanuntukmasadepan,blt bukti dukungan pemerintah untuk minimalisir dampak kenaikan bbm blt bbm efektif bantu masyarakat,"['blt', 'bukti', 'dukungan', 'pemerintah', 'untuk', 'minimalisir', 'dampak', 'kenaikan', 'bbm', 'blt', 'bbm', 'efektif', 'bantu', 'masyarakat']","['blt', 'bukti', 'dukungan', 'pemerintah', 'minimalisir', 'dampak', 'kenaikan', 'bbm', 'blt', 'bbm', 'efektif', 'bantu', 'masyarakat']","['blt', 'bukti', 'dukung', 'perintah', 'minimalisir', 'dampak', 'naik', 'bbm', 'blt', 'bbm', 'efektif', 'bantu', 'masyarakat']"
BALI,@balikuu,05/12/2022 10:10,"isu pertalite naik per december, pertalite hr ini dibeberapa pom mendadak kosong, ada yang mengalami semeton?",neutral,"isu pertalite naik per december, pertalite hr ini dibeberapa pom mendadak kosong, ada yang mengalami semeton?",isu pertalite naik per december pertalite hr ini dibeberapa pom mendadak kosong ada yang mengalami semeton,"['isu', 'pertalite', 'naik', 'per', 'december', 'pertalite', 'hr', 'ini', 'dibeberapa', 'pom', 'mendadak', 'kosong', 'ada', 'yang', 'mengalami', 'semeton']","['isu', 'pertalite', 'december', 'pertalite', 'dibeberapa', 'pom', 'mendadak', 'kosong', 'mengalami', 'semeton']","['isu', 'pertalite', 'december', 'pertalite', 'beberapa', 'pom', 'dadak', 'kosong', 'alami', 'semeton']"
Zulma Rizka,@ZulmaRizka,05/12/2022 08:02,"Selanjutnya kata Khofifah program bantuan sosial dampak inflasi dan kenaikan Bahan Bakar Minyak (BBM) sejumlah Rp2,4 miliar",neutral,"selanjutnya kata khofifah program bantuan sosial dampak inflasi dan kenaikan bahan bakar minyak (bbm) sejumlah rp2,4 miliar",selanjutnya kata khofifah program bantuan sosial dampak inflasi dan kenaikan bahan bakar minyak bbm sejumlah rp miliar,"['selanjutnya', 'kata', 'khofifah', 'program', 'bantuan', 'sosial', 'dampak', 'inflasi', 'dan', 'kenaikan', 'bahan', 'bakar', 'minyak', 'bbm', 'sejumlah', 'rp', 'miliar']","['khofifah', 'program', 'bantuan', 'sosial', 'dampak', 'inflasi', 'kenaikan', 'bahan', 'bakar', 'minyak', 'bbm', 'rp', 'miliar']","['khofifah', 'program', 'bantu', 'sosial', 'dampak', 'inflasi', 'naik', 'bahan', 'bakar', 'minyak', 'bbm', 'rp', 'miliar']"
Fitriani Zharifa,@FitrianiZharif2,05/12/2022 07:02,"Selanjutnya kata Khofifah program bantuan sosial dampak inflasi dan kenaikan Bahan Bakar Minyak (BBM) sejumlah Rp2,4 miliar",neutral,"selanjutnya kata khofifah program bantuan sosial dampak inflasi dan kenaikan bahan bakar minyak (bbm) sejumlah rp2,4 miliar",selanjutnya kata khofifah program bantuan sosial dampak inflasi dan kenaikan bahan bakar minyak bbm sejumlah rp miliar,"['selanjutnya', 'kata', 'khofifah', 'program', 'bantuan', 'sosial', 'dampak', 'inflasi', 'dan', 'kenaikan', 'bahan', 'bakar', 'minyak', 'bbm', 'sejumlah', 'rp', 'miliar']","['khofifah', 'program', 'bantuan', 'sosial', 'dampak', 'inflasi', 'kenaikan', 'bahan', 'bakar', 'minyak', 'bbm', 'rp', 'miliar']","['khofifah', 'program', 'bantu', 'sosial', 'dampak', 'inflasi', 'naik', 'bahan', 'bakar', 'minyak', 'bbm', 'rp', 'miliar']"
IG : AwanSkunk,@awanskunk,05/12/2022 05:16,Gpp kak yg penting harga pertalite tidak naik.rahayu,neutral,gpp kak yg penting harga pertalite tidak naik.rahayu,gpp kak yg penting harga pertalite tidak naik rahayu,"['gpp', 'kak', 'yg', 'penting', 'harga', 'pertalite', 'tidak', 'naik', 'rahayu']","['harga', 'pertalite', 'rahayu']","['harga', 'pertalite', 'rahayu']"
Rudikoo,@Rudikoo_,04/12/2022 19:33,Harga Pertalite naik 30.7% dan akhirnya membuat harga sempol naik 100%. Kan bangsd,negative,harga pertalite naik 30.7% dan akhirnya membuat harga sempol naik 100%. kan bangsd,harga pertalite naik dan akhirnya membuat harga sempol naik kan bangsd,"['harga', 'pertalite', 'naik', 'dan', 'akhirnya', 'membuat', 'harga', 'sempol', 'naik', 'kan', 'bangsd']","['harga', 'pertalite', 'harga', 'sempol', 'bangsd']","['harga', 'pertalite', 'harga', 'sempol', 'bangsd']"
Merlina Balqis Radhina,@MerlinaBalqis,04/12/2022 17:46,"Penyesuain Harga BBM, Jadi Langkah Pemerintah Hindari Krisis APBN. #NKRIjauhDariInflasi #EkonomiPulih

Semeru Kelas 6 Aceh Garut Tunjungan Plaza malming Lumajang BUMN",positive,"penyesuain harga bbm, jadi langkah pemerintah hindari krisis apbn. #nkrijauhdariinflasi #ekonomipulih

semeru kelas 6 aceh garut tunjungan plaza malming lumajang bumn",penyesuain harga bbm jadi langkah pemerintah hindari krisis apbn semeru kelas aceh garut tunjungan plaza malming lumajang bumn,"['penyesuain', 'harga', 'bbm', 'jadi', 'langkah', 'pemerintah', 'hindari', 'krisis', 'apbn', 'semeru', 'kelas', 'aceh', 'garut', 'tunjungan', 'plaza', 'malming', 'lumajang', 'bumn']","['penyesuain', 'harga', 'bbm', 'langkah', 'pemerintah', 'hindari', 'krisis', 'apbn', 'semeru', 'kelas', 'aceh', 'garut', 'tunjungan', 'plaza', 'malming', 'lumajang', 'bumn']","['penyesuain', 'harga', 'bbm', 'langkah', 'perintah', 'hindar', 'krisis', 'apbn', 'meru', 'kelas', 'aceh', 'garut', 'tunjung', 'plaza', 'malming', 'lumajang', 'bumn']"
Rizka Dina,@RizkaDina12,04/12/2022 15:25,BLT Bukti Dukungan Pemerintah untuk meminimalisir dampak kenaikan BBM! #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM #BLTBBMBantuMasyarakat  #SukseskanKebijakanPemerintah,positive,blt bukti dukungan pemerintah untuk meminimalisir dampak kenaikan bbm! #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran #cerdaspakaibbm #bijakpakaibbm #bltbbmbantumasyarakat  #sukseskankebijakanpemerintah,blt bukti dukungan pemerintah untuk meminimalisir dampak kenaikan bbm,"['blt', 'bukti', 'dukungan', 'pemerintah', 'untuk', 'meminimalisir', 'dampak', 'kenaikan', 'bbm']","['blt', 'bukti', 'dukungan', 'pemerintah', 'meminimalisir', 'dampak', 'kenaikan', 'bbm']","['blt', 'bukti', 'dukung', 'perintah', 'meminimalisir', 'dampak', 'naik', 'bbm']"
nkri bersatu,@nkribersatu6,04/12/2022 13:53,BLT Bukti Dukungan Pemerintah untuk meminimalisir dampak kenaikan BBM! #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #SukseskanKebijakanPemerintah,positive,blt bukti dukungan pemerintah untuk meminimalisir dampak kenaikan bbm! #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran #cerdaspakaibbm #bijakpakaibbm #bltbbmbantumasyarakat #bansosbbmringankanrakyat #sukseskankebijakanpemerintah,blt bukti dukungan pemerintah untuk meminimalisir dampak kenaikan bbm,"['blt', 'bukti', 'dukungan', 'pemerintah', 'untuk', 'meminimalisir', 'dampak', 'kenaikan', 'bbm']","['blt', 'bukti', 'dukungan', 'pemerintah', 'meminimalisir', 'dampak', 'kenaikan', 'bbm']","['blt', 'bukti', 'dukung', 'perintah', 'meminimalisir', 'dampak', 'naik', 'bbm']"
Polsek Lb Melintang,@PolsekLb,04/12/2022 13:24,Tiga Orang Personel Polsek Lembah Melintang melaksanakan Pengamanan di Pertamina Ujung Gading pada malam hari untuk mengantisipasi dan memonitor dampak Kenaikan BBM .,neutral,tiga orang personel polsek lembah melintang melaksanakan pengamanan di pertamina ujung gading pada malam hari untuk mengantisipasi dan memonitor dampak kenaikan bbm .,tiga orang personel polsek lembah melintang melaksanakan pengamanan di pertamina ujung gading pada malam hari untuk mengantisipasi dan memonitor dampak kenaikan bbm,"['tiga', 'orang', 'personel', 'polsek', 'lembah', 'melintang', 'melaksanakan', 'pengamanan', 'di', 'pertamina', 'ujung', 'gading', 'pada', 'malam', 'hari', 'untuk', 'mengantisipasi', 'dan', 'memonitor', 'dampak', 'kenaikan', 'bbm']","['personel', 'polsek', 'lembah', 'melintang', 'melaksanakan', 'pengamanan', 'pertamina', 'ujung', 'gading', 'malam', 'mengantisipasi', 'memonitor', 'dampak', 'kenaikan', 'bbm']","['personel', 'polsek', 'lembah', 'lintang', 'laksana', 'aman', 'pertamina', 'ujung', 'gading', 'malam', 'antisipasi', 'monitor', 'dampak', 'naik', 'bbm']"
Elsa,@icha_elsya,04/12/2022 13:00,BLT Bukti Dukungan Pemerintah untuk meminimalisir dampak kenaikan BBM! #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #SukseskanKebijakanPemerintah,positive,blt bukti dukungan pemerintah untuk meminimalisir dampak kenaikan bbm! #bantuanbbmuntukrakyat #bltbbmtepatsasaran #subsiditepatsasaran #cerdaspakaibbm #bijakpakaibbm #bltbbmbantumasyarakat #bansosbbmringankanrakyat #sukseskankebijakanpemerintah,blt bukti dukungan pemerintah untuk meminimalisir dampak kenaikan bbm,"['blt', 'bukti', 'dukungan', 'pemerintah', 'untuk', 'meminimalisir', 'dampak', 'kenaikan', 'bbm']","['blt', 'bukti', 'dukungan', 'pemerintah', 'meminimalisir', 'dampak', 'kenaikan', 'bbm']","['blt', 'bukti', 'dukung', 'perintah', 'meminimalisir', 'dampak', 'naik', 'bbm']"
Pikiran Rakyat,@pikiran_rakyat,04/12/2022 11:41,"SPBU Vivo Turunkan Harga BBM saat Pertamina Naik, Simak Daftar Lengkapnya

https://youtu.be/c1D97P3Q7QE 

#spbu #bbm #vivo #pertamina #pertamax #pertalite #harga #naik #turun #indonesia #nasional #prmn #pikiranrakyat #prmnsahabatumkm #pikiranrakyatmedianetwork #potensilokalgonasional",neutral,"spbu vivo turunkan harga bbm saat pertamina naik, simak daftar lengkapnya

https://youtu.be/c1d97p3q7qe 

#spbu #bbm #vivo #pertamina #pertamax #pertalite #harga #naik #turun #indonesia #nasional #prmn #pikiranrakyat #prmnsahabatumkm #pikiranrakyatmedianetwork #potensilokalgonasional",spbu vivo turunkan harga bbm saat pertamina naik simak daftar lengkapnya,"['spbu', 'vivo', 'turunkan', 'harga', 'bbm', 'saat', 'pertamina', 'naik', 'simak', 'daftar', 'lengkapnya']","['spbu', 'vivo', 'turunkan', 'harga', 'bbm', 'pertamina', 'simak', 'daftar', 'lengkapnya']","['spbu', 'vivo', 'turun', 'harga', 'bbm', 'pertamina', 'simak', 'daftar', 'lengkap']"
